,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
3783,2019,7.0,SH.STA.SUIC.P5,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3784,2015,37.3,SH.STA.SUIC.P5,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3785,2016,37.9,SH.STA.SUIC.P5,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3786,2017,38.5,SH.STA.SUIC.P5,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3787,2018,39.5,SH.STA.SUIC.P5,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3788,2019,40.3,SH.STA.SUIC.P5,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3789,2015,10.0,SH.STA.SUIC.P5,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3790,2016,9.8,SH.STA.SUIC.P5,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3791,2017,9.7,SH.STA.SUIC.P5,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3792,2018,9.7,SH.STA.SUIC.P5,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3793,2019,9.6,SH.STA.SUIC.P5,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3794,2015,4.0,SH.STA.SUIC.P5,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3795,2016,2.0,SH.STA.SUIC.P5,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3796,2017,2.1,SH.STA.SUIC.P5,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3797,2018,2.0,SH.STA.SUIC.P5,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3798,2019,2.1,SH.STA.SUIC.P5,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3799,2015,19.9,SH.STA.SUIC.P5,HUN,Hungary,Europe & Central Asia,High income,Not classified
3800,2016,18.7,SH.STA.SUIC.P5,HUN,Hungary,Europe & Central Asia,High income,Not classified
3801,2017,17.5,SH.STA.SUIC.P5,HUN,Hungary,Europe & Central Asia,High income,Not classified
3802,2018,17.7,SH.STA.SUIC.P5,HUN,Hungary,Europe & Central Asia,High income,Not classified
3803,2019,16.6,SH.STA.SUIC.P5,HUN,Hungary,Europe & Central Asia,High income,Not classified
3804,2015,14.3,SH.STA.SUIC.P5,ISL,Iceland,Europe & Central Asia,High income,Not classified
3805,2016,13.0,SH.STA.SUIC.P5,ISL,Iceland,Europe & Central Asia,High income,Not classified
3806,2017,12.2,SH.STA.SUIC.P5,ISL,Iceland,Europe & Central Asia,High income,Not classified
3807,2018,10.8,SH.STA.SUIC.P5,ISL,Iceland,Europe & Central Asia,High income,Not classified
3808,2019,11.9,SH.STA.SUIC.P5,ISL,Iceland,Europe & Central Asia,High income,Not classified
3809,2015,12.3,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
3810,2016,12.1,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
3811,2017,12.0,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
3812,2018,12.6,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
3813,2019,12.7,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
3814,2015,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3815,2016,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3816,2017,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3817,2018,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3818,2019,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3819,2015,6.3,SH.STA.SUIC.P5,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3820,2016,6.2,SH.STA.SUIC.P5,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3821,2017,6.0,SH.STA.SUIC.P5,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3822,2018,5.7,SH.STA.SUIC.P5,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3823,2019,5.2,SH.STA.SUIC.P5,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3824,2015,4.1,SH.STA.SUIC.P5,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
3825,2016,4.0,SH.STA.SUIC.P5,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
3826,2017,3.9,SH.STA.SUIC.P5,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
3827,2018,3.7,SH.STA.SUIC.P5,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
3828,2019,3.6,SH.STA.SUIC.P5,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
3829,2015,9.3,SH.STA.SUIC.P5,IRL,Ireland,Europe & Central Asia,High income,Not classified
3830,2016,10.0,SH.STA.SUIC.P5,IRL,Ireland,Europe & Central Asia,High income,Not classified
3831,2017,10.0,SH.STA.SUIC.P5,IRL,Ireland,Europe & Central Asia,High income,Not classified
3832,2018,9.9,SH.STA.SUIC.P5,IRL,Ireland,Europe & Central Asia,High income,Not classified
3833,2019,9.6,SH.STA.SUIC.P5,IRL,Ireland,Europe & Central Asia,High income,Not classified
3834,2015,4.5,SH.STA.SUIC.P5,ISR,Israel,Middle East & North Africa,High income,Not classified
3835,2016,5.2,SH.STA.SUIC.P5,ISR,Israel,Middle East & North Africa,High income,Not classified
3836,2017,5.1,SH.STA.SUIC.P5,ISR,Israel,Middle East & North Africa,High income,Not classified
3837,2018,5.4,SH.STA.SUIC.P5,ISR,Israel,Middle East & North Africa,High income,Not classified
3838,2019,5.3,SH.STA.SUIC.P5,ISR,Israel,Middle East & North Africa,High income,Not classified
3839,2015,7.1,SH.STA.SUIC.P5,ITA,Italy,Europe & Central Asia,High income,Not classified
3840,2016,6.6,SH.STA.SUIC.P5,ITA,Italy,Europe & Central Asia,High income,Not classified
3841,2017,7.1,SH.STA.SUIC.P5,ITA,Italy,Europe & Central Asia,High income,Not classified
3842,2018,6.7,SH.STA.SUIC.P5,ITA,Italy,Europe & Central Asia,High income,Not classified
3843,2019,6.7,SH.STA.SUIC.P5,ITA,Italy,Europe & Central Asia,High income,Not classified
3844,2015,2.2,SH.STA.SUIC.P5,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
3845,2016,2.2,SH.STA.SUIC.P5,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
3846,2017,2.3,SH.STA.SUIC.P5,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
3847,2018,2.3,SH.STA.SUIC.P5,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
3848,2019,2.4,SH.STA.SUIC.P5,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
3849,2015,19.1,SH.STA.SUIC.P5,JPN,Japan,East Asia & Pacific,High income,Not classified
3850,2016,17.5,SH.STA.SUIC.P5,JPN,Japan,East Asia & Pacific,High income,Not classified
3851,2017,17.0,SH.STA.SUIC.P5,JPN,Japan,East Asia & Pacific,High income,Not classified
3852,2018,16.7,SH.STA.SUIC.P5,JPN,Japan,East Asia & Pacific,High income,Not classified
3853,2019,15.3,SH.STA.SUIC.P5,JPN,Japan,East Asia & Pacific,High income,Not classified
3854,2015,1.5,SH.STA.SUIC.P5,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
3855,2016,1.5,SH.STA.SUIC.P5,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
3856,2017,1.5,SH.STA.SUIC.P5,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
3857,2018,1.6,SH.STA.SUIC.P5,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
3858,2019,1.6,SH.STA.SUIC.P5,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
3859,2015,23.2,SH.STA.SUIC.P5,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
3860,2016,21.7,SH.STA.SUIC.P5,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
3861,2017,20.8,SH.STA.SUIC.P5,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
3862,2018,19.0,SH.STA.SUIC.P5,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
3863,2019,17.6,SH.STA.SUIC.P5,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
3864,2015,5.5,SH.STA.SUIC.P5,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
3865,2016,5.4,SH.STA.SUIC.P5,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
3866,2017,5.6,SH.STA.SUIC.P5,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
3867,2018,6.0,SH.STA.SUIC.P5,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
3868,2019,6.1,SH.STA.SUIC.P5,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
3869,2015,29.7,SH.STA.SUIC.P5,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
3870,2016,29.5,SH.STA.SUIC.P5,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
3871,2017,29.6,SH.STA.SUIC.P5,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
3872,2018,28.1,SH.STA.SUIC.P5,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
3873,2019,28.3,SH.STA.SUIC.P5,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
3874,2015,10.5,SH.STA.SUIC.P5,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
3875,2016,10.4,SH.STA.SUIC.P5,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
3876,2017,9.8,SH.STA.SUIC.P5,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
3877,2018,9.3,SH.STA.SUIC.P5,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
3878,2019,9.4,SH.STA.SUIC.P5,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
3879,2015,28.0,SH.STA.SUIC.P5,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
3880,2016,27.2,SH.STA.SUIC.P5,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
3881,2017,25.8,SH.STA.SUIC.P5,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
3882,2018,28.6,SH.STA.SUIC.P5,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
3883,2019,28.6,SH.STA.SUIC.P5,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
3884,2015,2.6,SH.STA.SUIC.P5,KWT,Kuwait,Middle East & North Africa,High income,Not classified
3885,2016,2.6,SH.STA.SUIC.P5,KWT,Kuwait,Middle East & North Africa,High income,Not classified
3886,2017,2.7,SH.STA.SUIC.P5,KWT,Kuwait,Middle East & North Africa,High income,Not classified
3887,2018,2.8,SH.STA.SUIC.P5,KWT,Kuwait,Middle East & North Africa,High income,Not classified
3888,2019,2.9,SH.STA.SUIC.P5,KWT,Kuwait,Middle East & North Africa,High income,Not classified
3889,2015,9.9,SH.STA.SUIC.P5,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
3890,2016,8.6,SH.STA.SUIC.P5,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
3891,2017,8.3,SH.STA.SUIC.P5,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
3892,2018,8.0,SH.STA.SUIC.P5,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
3893,2019,7.4,SH.STA.SUIC.P5,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
3894,2015,5.6,SH.STA.SUIC.P5,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
3895,2016,5.6,SH.STA.SUIC.P5,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
3896,2017,5.6,SH.STA.SUIC.P5,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
3897,2018,5.6,SH.STA.SUIC.P5,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
3898,2019,5.4,SH.STA.SUIC.P5,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
3899,2015,21.6,SH.STA.SUIC.P5,LVA,Latvia,Europe & Central Asia,High income,Not classified
3900,2016,21.3,SH.STA.SUIC.P5,LVA,Latvia,Europe & Central Asia,High income,Not classified
3901,2017,21.4,SH.STA.SUIC.P5,LVA,Latvia,Europe & Central Asia,High income,Not classified
3902,2018,18.1,SH.STA.SUIC.P5,LVA,Latvia,Europe & Central Asia,High income,Not classified
3903,2019,20.1,SH.STA.SUIC.P5,LVA,Latvia,Europe & Central Asia,High income,Not classified
3904,2015,2.8,SH.STA.SUIC.P5,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
3905,2016,2.7,SH.STA.SUIC.P5,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
3906,2017,3.0,SH.STA.SUIC.P5,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
3907,2018,2.5,SH.STA.SUIC.P5,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
3908,2019,2.8,SH.STA.SUIC.P5,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
3909,2015,92.4,SH.STA.SUIC.P5,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
3910,2016,87.0,SH.STA.SUIC.P5,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
3911,2017,78.3,SH.STA.SUIC.P5,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
3912,2018,76.6,SH.STA.SUIC.P5,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
3913,2019,72.4,SH.STA.SUIC.P5,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
3914,2015,4.5,SH.STA.SUIC.P5,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
3915,2016,4.5,SH.STA.SUIC.P5,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
3916,2017,4.5,SH.STA.SUIC.P5,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
3917,2018,4.4,SH.STA.SUIC.P5,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
3918,2019,4.5,SH.STA.SUIC.P5,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
3919,2015,5.6,SH.STA.SUIC.P5,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
3920,2016,5.0,SH.STA.SUIC.P5,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
3921,2017,5.5,SH.STA.SUIC.P5,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
3922,2018,5.8,SH.STA.SUIC.P5,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
3923,2019,4.5,SH.STA.SUIC.P5,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
3924,2015,34.9,SH.STA.SUIC.P5,LTU,Lithuania,Europe & Central Asia,High income,Not classified
3925,2016,32.8,SH.STA.SUIC.P5,LTU,Lithuania,Europe & Central Asia,High income,Not classified
3926,2017,29.7,SH.STA.SUIC.P5,LTU,Lithuania,Europe & Central Asia,High income,Not classified
3927,2018,27.4,SH.STA.SUIC.P5,LTU,Lithuania,Europe & Central Asia,High income,Not classified
3928,2019,26.1,SH.STA.SUIC.P5,LTU,Lithuania,Europe & Central Asia,High income,Not classified
3929,2015,12.2,SH.STA.SUIC.P5,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
3930,2016,10.2,SH.STA.SUIC.P5,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
3931,2017,9.8,SH.STA.SUIC.P5,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
3932,2018,10.6,SH.STA.SUIC.P5,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
3933,2019,11.3,SH.STA.SUIC.P5,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
3934,2015,5.5,SH.STA.SUIC.P5,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
3935,2016,5.5,SH.STA.SUIC.P5,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
3936,2017,5.5,SH.STA.SUIC.P5,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
3937,2018,5.5,SH.STA.SUIC.P5,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
3938,2019,5.5,SH.STA.SUIC.P5,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
3939,2015,6.2,SH.STA.SUIC.P5,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
3940,2016,6.1,SH.STA.SUIC.P5,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
3941,2017,5.9,SH.STA.SUIC.P5,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
3942,2018,5.6,SH.STA.SUIC.P5,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
3943,2019,5.4,SH.STA.SUIC.P5,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
3944,2015,4.8,SH.STA.SUIC.P5,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
3945,2016,5.1,SH.STA.SUIC.P5,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
3946,2017,5.4,SH.STA.SUIC.P5,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
3947,2018,5.4,SH.STA.SUIC.P5,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
3948,2019,5.7,SH.STA.SUIC.P5,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
3949,2015,2.8,SH.STA.SUIC.P5,MDV,Maldives,South Asia,Upper middle income,IDA
3950,2016,3.1,SH.STA.SUIC.P5,MDV,Maldives,South Asia,Upper middle income,IDA
3951,2017,3.1,SH.STA.SUIC.P5,MDV,Maldives,South Asia,Upper middle income,IDA
3952,2018,2.9,SH.STA.SUIC.P5,MDV,Maldives,South Asia,Upper middle income,IDA
3953,2019,2.7,SH.STA.SUIC.P5,MDV,Maldives,South Asia,Upper middle income,IDA
3954,2015,4.3,SH.STA.SUIC.P5,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
3955,2016,4.2,SH.STA.SUIC.P5,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
3956,2017,4.1,SH.STA.SUIC.P5,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
3957,2018,4.1,SH.STA.SUIC.P5,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
3958,2019,4.1,SH.STA.SUIC.P5,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
3959,2015,7.2,SH.STA.SUIC.P5,MLT,Malta,Middle East & North Africa,High income,Not classified
3960,2016,5.8,SH.STA.SUIC.P5,MLT,Malta,Middle East & North Africa,High income,Not classified
3961,2017,5.5,SH.STA.SUIC.P5,MLT,Malta,Middle East & North Africa,High income,Not classified
3962,2018,6.0,SH.STA.SUIC.P5,MLT,Malta,Middle East & North Africa,High income,Not classified
3963,2019,6.1,SH.STA.SUIC.P5,MLT,Malta,Middle East & North Africa,High income,Not classified
3964,2015,3.0,SH.STA.SUIC.P5,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
3965,2016,3.0,SH.STA.SUIC.P5,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
3966,2017,3.1,SH.STA.SUIC.P5,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
3967,2018,3.1,SH.STA.SUIC.P5,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
3968,2019,3.1,SH.STA.SUIC.P5,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
3969,2015,7.9,SH.STA.SUIC.P5,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
3970,2016,8.1,SH.STA.SUIC.P5,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
3971,2017,9.6,SH.STA.SUIC.P5,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
3972,2018,8.7,SH.STA.SUIC.P5,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
3973,2019,9.5,SH.STA.SUIC.P5,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
3974,2015,5.6,SH.STA.SUIC.P5,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
3975,2016,5.6,SH.STA.SUIC.P5,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
3976,2017,5.9,SH.STA.SUIC.P5,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
3977,2018,5.4,SH.STA.SUIC.P5,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
3978,2019,5.3,SH.STA.SUIC.P5,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
3979,2015,27.0,SH.STA.SUIC.P5,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
3980,2016,27.0,SH.STA.SUIC.P5,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
3981,2017,27.7,SH.STA.SUIC.P5,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
3982,2018,28.2,SH.STA.SUIC.P5,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
3983,2019,28.2,SH.STA.SUIC.P5,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
3984,2015,16.2,SH.STA.SUIC.P5,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
3985,2016,15.9,SH.STA.SUIC.P5,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
3986,2017,14.9,SH.STA.SUIC.P5,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
3987,2018,14.4,SH.STA.SUIC.P5,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
3988,2019,14.7,SH.STA.SUIC.P5,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
3989,2015,20.0,SH.STA.SUIC.P5,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
3990,2016,20.1,SH.STA.SUIC.P5,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
3991,2017,19.2,SH.STA.SUIC.P5,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
3992,2018,18.6,SH.STA.SUIC.P5,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
3993,2019,17.9,SH.STA.SUIC.P5,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
3994,2015,20.7,SH.STA.SUIC.P5,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
3995,2016,20.8,SH.STA.SUIC.P5,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
3996,2017,21.1,SH.STA.SUIC.P5,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
3997,2018,21.2,SH.STA.SUIC.P5,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
3998,2019,21.0,SH.STA.SUIC.P5,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
3999,2015,7.4,SH.STA.SUIC.P5,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
4000,2016,7.2,SH.STA.SUIC.P5,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
4001,2017,7.1,SH.STA.SUIC.P5,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
4002,2018,7.2,SH.STA.SUIC.P5,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
4003,2019,7.2,SH.STA.SUIC.P5,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
4004,2015,13.9,SH.STA.SUIC.P5,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
4005,2016,13.6,SH.STA.SUIC.P5,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
4006,2017,13.4,SH.STA.SUIC.P5,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
4007,2018,13.5,SH.STA.SUIC.P5,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
4008,2019,13.6,SH.STA.SUIC.P5,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
4009,2015,3.2,SH.STA.SUIC.P5,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
4010,2016,3.2,SH.STA.SUIC.P5,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
4011,2017,3.0,SH.STA.SUIC.P5,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
4012,2018,2.9,SH.STA.SUIC.P5,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
4013,2019,2.9,SH.STA.SUIC.P5,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
4014,2015,11.6,SH.STA.SUIC.P5,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
4015,2016,10.7,SH.STA.SUIC.P5,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
4016,2017,10.9,SH.STA.SUIC.P5,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
4017,2018,9.9,SH.STA.SUIC.P5,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
4018,2019,9.7,SH.STA.SUIC.P5,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
4019,2015,8.5,SH.STA.SUIC.P5,NPL,Nepal,South Asia,Lower middle income,IDA
4020,2016,8.5,SH.STA.SUIC.P5,NPL,Nepal,South Asia,Lower middle income,IDA
4021,2017,8.7,SH.STA.SUIC.P5,NPL,Nepal,South Asia,Lower middle income,IDA
4022,2018,8.8,SH.STA.SUIC.P5,NPL,Nepal,South Asia,Lower middle income,IDA
4023,2019,9.0,SH.STA.SUIC.P5,NPL,Nepal,South Asia,Lower middle income,IDA
4024,2015,11.8,SH.STA.SUIC.P5,NLD,Netherlands,Europe & Central Asia,High income,Not classified
4025,2016,11.9,SH.STA.SUIC.P5,NLD,Netherlands,Europe & Central Asia,High income,Not classified
4026,2017,12.1,SH.STA.SUIC.P5,NLD,Netherlands,Europe & Central Asia,High income,Not classified
4027,2018,11.4,SH.STA.SUIC.P5,NLD,Netherlands,Europe & Central Asia,High income,Not classified
4028,2019,11.8,SH.STA.SUIC.P5,NLD,Netherlands,Europe & Central Asia,High income,Not classified
4029,2015,11.7,SH.STA.SUIC.P5,NZL,New Zealand,East Asia & Pacific,High income,Not classified
4030,2016,12.2,SH.STA.SUIC.P5,NZL,New Zealand,East Asia & Pacific,High income,Not classified
4031,2017,12.7,SH.STA.SUIC.P5,NZL,New Zealand,East Asia & Pacific,High income,Not classified
4032,2018,11.4,SH.STA.SUIC.P5,NZL,New Zealand,East Asia & Pacific,High income,Not classified
4033,2019,11.0,SH.STA.SUIC.P5,NZL,New Zealand,East Asia & Pacific,High income,Not classified
4034,2015,4.2,SH.STA.SUIC.P5,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
4035,2016,4.4,SH.STA.SUIC.P5,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
4036,2017,4.4,SH.STA.SUIC.P5,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
